RPeakCount,SpectralEnergy,TotalPSD,WaveletEnergy,ShannonEntropy,SignalSTD,Skewness,Kurtosis,Variance,BeatType,RhythmClass
1,19283.39313798817,19881.676253812773,492.6138361202181,5.902949925699261,0.0960873452435496,2.4374439054667385,15.716490793748385,0.0092327779159531,0,0
2,18009.92709007684,19096.92145744443,685.7758714967266,6.17370717353379,0.1295171128841484,2.098669807315336,9.17427407775085,0.0167746825298452,0,0
1,15686.141673704946,16370.227806165836,532.0978170282709,5.996679859042418,0.1027473750845645,2.6653555656807306,15.159386269804523,0.0105570230867681,0,0
1,15357.62505687183,16022.056028439029,430.861023249936,5.9398465958731705,0.1012601098199285,2.625523848167322,15.6239847421541,0.0102536098407439,0,0
1,16081.052580408348,16585.216127034866,337.78332636878224,5.949560159184009,0.0882060729745991,3.518225565486361,23.96362445495963,0.0077803113096003,0,0
1,18155.700019806434,18763.750955979776,472.3185179877623,5.872838239439899,0.0968686500573102,2.51909113560321,15.812166464767245,0.0093835353639256,0,0
2,17792.351962971163,18783.5258201703,587.4961449554137,6.341059896038469,0.1236766419987066,2.320014933346186,10.305437833251377,0.0152959117760762,0,0
1,14848.953209337062,15405.472824653692,405.9348467490335,5.834951602995316,0.0926732364650145,3.65780562590628,23.48539511144057,0.0085883287569005,0,0
1,18579.759762889964,19155.85473348603,434.77386686452496,5.950045581651359,0.0942887471017031,2.5317859990220253,16.980270568476712,0.0088903678300089,0,0
1,17889.315632784284,18525.013006013844,474.1873907014684,5.958069442969462,0.0990464592483246,2.328928466461119,14.719905112596772,0.00981020108963,0,0
1,17092.54315201085,17661.650125385444,451.1385558385441,5.873819223873407,0.0937158609442927,2.9613199320549333,19.46216684030028,0.00878266259253,0,0
1,21065.88026975956,21709.53140932478,502.2038959789576,5.880447339555703,0.0996639963596113,1.859413305852108,12.32396539647978,0.0099329121703686,0,0
2,17817.485033259498,18770.77082829213,585.82514625613,6.13467995126061,0.1212897566150949,2.306125158508652,10.88034551272145,0.0147112050597489,0,0
1,19285.51838428256,19814.45486552113,447.5382280325782,5.8993779666664174,0.0903471135910679,2.558194045214326,18.33876433308816,0.0081626009342373,0,0
1,21485.70113032601,22086.10883237254,436.254755814252,5.98132668846114,0.096257859462355,1.8331733669771368,12.703930274486048,0.0092655755082744,0,0
1,18896.60168268613,19480.527230530377,450.9355241810056,5.902420873270067,0.0949275325977502,2.5433585861694428,17.03175107139872,0.0090112364450969,0,0
2,17810.980104577196,18887.725838595245,717.0131806000569,6.050017219034007,0.1289048221821588,2.284586827207686,10.071245796786332,0.0166164531818139,0,0
1,16460.826851793663,17038.516199753223,452.87963171914913,5.841375829290122,0.0944190762871235,3.3070908938177457,20.981792938298447,0.0089149619669136,0,0
1,18911.041447633223,19497.53696803502,461.9599373612482,5.924765640994778,0.0951360282616693,2.451419349816485,15.849287905257643,0.0090508638734051,0,0
1,21730.612825235497,22322.34241950017,516.3813562255189,5.921808921761851,0.095560196221063,1.935267501698792,14.304931428102671,0.009131751101808,0,0
1,18494.28912726429,19044.19449008939,452.4148073270147,5.877779661818289,0.0921205863272998,2.738799085614344,18.62100757581413,0.0084862024252855,0,0
2,18321.28156088688,19318.183027168387,636.7155630141712,6.127084853964015,0.1240333931319008,2.235576756290018,10.115458529816364,0.0153842826118126,0,0
1,18571.281946034025,19223.50930442705,535.0519855920884,5.935882752358161,0.1003259258948116,2.2651289953560254,13.997259036306964,0.0100652914066512,0,0
1,17975.113112470568,18582.059663946657,467.8567663454618,5.8684223937597855,0.0967805055106688,2.521139918904249,16.102311920269756,0.0093664662469006,0,0
2,21146.160379583525,22122.23545166012,622.4993934597655,6.157658302139119,0.1227309839642425,1.9944303904994345,9.60175009123423,0.0150628944248311,0,0
1,16982.64669205046,17548.15155009294,462.5549202976121,5.883484270287969,0.0934180830955498,2.9603822951973995,19.31710963670821,0.008726938249247,0,0
1,19334.54114729545,19982.307375611697,532.9253540856282,5.85661055269982,0.0999820302030058,2.066165715629074,13.261229496108786,0.0099964063635147,0,0
1,17067.004342383192,17684.88272183661,525.6453565979721,5.779452748910575,0.0976492133393342,3.113429281535996,18.91613258580373,0.0095353688657908,0,0
1,17544.981260725395,18098.860173405425,453.2309931963468,5.826476381170591,0.0924528036615227,2.78133829992287,18.3383035543146,0.008547520904876,0,0
1,20105.720959406888,20704.52135721855,486.5062493107756,5.916604943756783,0.0961288036346713,2.193538119709943,15.0242379955811,0.0092407468882332,0,0
1,21125.15969068051,21725.580718030746,501.5723107301019,5.908423091260688,0.0962589144084017,1.84530700546328,13.252519583669748,0.009265778603084,0,0
1,19741.64885500807,20337.06085680813,484.4081106626613,5.86817811526126,0.0958564386536683,2.426700478981441,16.22203588078573,0.0091884568313644,0,0
1,20032.33335372352,20626.076580140823,488.6867508616117,5.886490595122001,0.0957226052188182,2.3278342904828104,15.480816977739806,0.0091628171498777,0,0
1,20803.90485377323,21461.06867704155,492.2729523542682,5.964192410313869,0.1007046093355245,1.7664553741145297,11.396799257109228,0.0101414183414206,0,0
1,18507.865265521534,19050.018975102368,441.1976656000352,5.926001414249,0.0914691641826237,2.5696564848588714,18.316249153839152,0.0083666079962677,0,0
1,21422.32469141496,22028.590198741003,457.80014741033926,6.011783987731359,0.0967261764228041,1.7804197490472569,12.805840059870134,0.0093559532053754,0,0
1,18680.52552943758,19301.013978296924,465.3704240122073,5.947016511195853,0.0978544571722305,2.3883183972155364,14.581155572261473,0.0095754947884719,0,0
1,18117.368125608784,18817.096363160865,567.7065812364248,5.9461348398413225,0.1039148786572572,2.112031389056806,12.783555143179868,0.0107983020063524,0,0
1,15925.115559044829,16577.932932531894,529.0291177499065,5.940074954392955,0.1003710232021988,2.784685995058316,16.184011939790143,0.0100743422986563,0,0
2,20091.78982023468,21112.731298277024,582.6010999687433,6.300321101709818,0.1255207355317756,1.8607600652053709,8.368476260657438,0.0157554550484379,0,0
1,16827.568544396312,17407.01304101214,416.4285880758694,5.943284990274906,0.094562957929602,2.9090888272125417,18.174384509909306,0.0089421530123956,0,0
1,19599.012102250486,20303.21150107333,577.8968980713811,5.937180032863956,0.1042462236754685,1.9912914250160163,11.770166844980649,0.0108672751505958,0,0
1,18801.38929363181,19443.58009738174,499.6935524664991,5.942633321466768,0.0995511704987381,2.277174408236836,14.101460731079488,0.0099104355476688,0,0
1,18229.907895193806,18849.59292398157,468.41393643316064,6.017099445330119,0.0977908959362089,2.2707692021514188,14.298617244118308,0.0095630593280064,0,0
1,16788.62485790863,17374.11545877073,408.9213656439774,5.951383867219821,0.0950544524176737,2.879778590823649,18.377862209624684,0.0090353489244238,0,0
2,21600.944804260824,22583.43147803905,680.1860379081398,5.987694395943972,0.1231334129858938,2.011963680207104,8.369647083846576,0.0151618373935546,0,0
2,15959.635275003318,16835.57556612927,596.6101893970633,5.753688644926287,0.1162656718618409,2.961938292023064,12.704293112969046,0.0135177064534852,5,0
1,17474.51012861474,18072.05952906356,467.5542931990109,5.919772498861267,0.0960283372020863,2.698379824044022,17.54393144689422,0.0092214415457976,0,0
1,21158.511408475333,21792.983745687387,493.7610003255504,5.983157231769448,0.0989515943222851,1.924701583610952,12.212149809644655,0.009791418018922,0,0
