RPeakCount,SpectralEnergy,TotalPSD,WaveletEnergy,ShannonEntropy,SignalSTD,Skewness,Kurtosis,Variance,BeatType,RhythmClass
1,1652.460071157565,1592.8754322569978,426.7223472627983,5.4454880805199615,0.1264516568684738,4.465270185507875,23.544306046605705,0.0159900215247822,0,0
1,3572.397648671518,4497.891904106213,364.1865452390973,5.631352648811944,0.1195141275669818,3.6019595720576505,19.43187674325992,0.0142836266880968,0,0
1,2717.059334122565,3508.573988643865,338.7420833620246,5.660659478245075,0.1105272303260518,4.279206068816676,26.17901535244357,0.0122162686435481,0,0
1,3220.861050402913,4076.7601517258818,438.8590072919344,5.690484475554537,0.1149282767473,4.851039390812468,28.47173642417485,0.0132085087961039,0,0
1,2186.285508256928,3051.3354225375297,406.8344397017776,5.397391907931157,0.1155419785172609,4.592756820765775,27.39731533495397,0.0133499487996831,0,0
1,2616.396457038088,3429.9682218279163,444.8936511039584,5.493743177535376,0.1120505393814699,4.853727193956332,30.24200966620611,0.0125553233756783,0,0
1,3257.954792917697,4132.499537109782,448.8921276898356,5.556774372823315,0.1161751457559183,4.1440058393577885,23.22652359974343,0.0134966644914088,0,0
1,3110.343869911771,3949.093225956863,360.3873136719285,5.588187692655524,0.113770792809268,4.041495900625335,24.60899684427517,0.0129437932964494,0,0
1,3166.6152001742826,4177.455198624964,468.3719800070799,5.594599034707,0.124899912215676,3.872187217438583,20.481469382591808,0.0155999880714835,0,0
1,7052.545980382839,8230.247340960763,290.67196299512227,5.701271582346057,0.1348124842393154,1.5499241120395957,7.630613580297085,0.0181744059067756,0,0
1,3231.316827872671,4054.960045160883,370.3050019706002,5.429441088423079,0.1127417591122422,4.242203009719629,26.22571623001829,0.0127107042477228,0,0
1,4803.980380231715,5830.44846914512,409.24916607008265,5.698809159884394,0.125859499940055,2.789710106836685,14.847904914497216,0.0158406137251607,0,0
1,2751.825970928513,3543.244275483063,359.82682510273685,5.257477595696884,0.1105158402021809,5.210422891765653,33.611989171592924,0.0122137509355939,0,0
1,9395.397055191412,10148.809460322886,389.0882416214283,6.006098845422455,0.1078303675057502,2.997833320216956,14.0528786524222,0.0116273881564251,0,0
1,3086.778369577516,4038.3765939228792,431.24117803656566,5.565053422650351,0.1211838507104821,4.0965831577566165,22.275723942300942,0.0146855256730204,0,0
1,3662.62906714145,4566.380267720129,412.96877257564495,5.6198906395907455,0.1180976294929223,3.685797949655038,20.19220416976237,0.0139470500918475,0,0
1,7009.053557056232,8008.585440074931,488.3589755376467,6.054862943672152,0.1241969961842189,2.817488427594055,11.997567109694272,0.0154248938611829,0,0
1,6401.834073571039,7383.244673152124,387.43796744788335,5.67677033189211,0.1230671295209063,2.676367376223296,14.081692683936216,0.0151455183685155,0,0
1,3640.6235769125256,4651.738314361206,417.3465487862388,5.688203530234632,0.1249145562235812,3.63219347639985,18.478392429641755,0.0156036463565342,0,0
1,4944.77162258501,5838.885354466604,252.2689532662877,5.550908596241474,0.1174653178802798,2.772038050019501,16.457513316754515,0.0137981009047151,0,0
1,2722.550436551905,3523.463468161345,332.9820094611462,5.4977953035402,0.1111752160541452,4.541331974813744,28.77871838925457,0.0123599286646858,0,0
