RPeakCount,SpectralEnergy,TotalPSD,WaveletEnergy,ShannonEntropy,SignalSTD,Skewness,Kurtosis,Variance,BeatType,RhythmClass
1,11536.170464279145,6605.581855656948,540.7667171681774,6.009569464994755,0.1958237635667112,-0.4065914566660802,0.0143488973973737,0.0383469463774312,Unknown,1
1,19699.126173709486,20603.30536237344,784.2842027076103,6.18080618103623,0.1181250113439143,0.6993023264674367,6.921346498037519,0.0139535183049998,2,1
1,18269.45261656893,19397.57744032705,639.1619113963154,6.320623427843218,0.1319451258027961,0.862512556405734,3.98823199898764,0.0174095162231157,5,1
2,23383.302500806203,24480.052451140888,807.0782038303761,6.257722375514966,0.1300967948451732,0.643790952168985,3.4823550335586395,0.016925176028987,5,1
1,30101.959750552425,32005.300027872046,899.8023839327553,6.467565448186253,0.1713842251378817,1.0859342670109895,1.5528052384881512,0.0293725526261121,5,1
1,16813.17167795423,17696.369057885688,727.4674995048208,6.011975090724727,0.1167461875220568,1.5275076642099483,9.203423764273872,0.0136296723009352,2,1
1,18448.180871963123,19512.43160009097,635.1723072952254,6.282297865692256,0.1281547004874354,0.933057146113619,4.912402816832739,0.0164236272570242,5,1
2,25696.36203098784,26995.867689749488,836.2646996461214,6.599815066881067,0.1416129135333967,0.3164922462042009,1.76444994866839,0.0200542172794173,5,1
3,31648.956992684587,33599.3684662536,573.9103508243024,6.988974222697531,0.1734916770879116,0.0153814749534122,0.1102052094667311,0.0300993620187762,Unknown,1
1,23044.40324281737,24144.11024229144,714.8945808012325,6.318921730597662,0.1302721056227872,0.2830649164053458,3.4880319876667603,0.0169708215033946,2,1
1,20123.24075615635,21195.50982407603,683.6836217226878,6.303560382336546,0.1286380867749715,0.6897911122561251,4.169157799739082,0.0165477573691251,5,1
1,25004.38095199805,26111.796948046893,998.8068320347688,6.19393274224416,0.1307293119704093,-0.0036778733517208,4.926671205742773,0.0170901530082566,2,1
1,24829.670523936027,26046.271047673727,696.0348739425351,6.668017111386463,0.1370211674651193,0.3356454158982037,2.173562018421128,0.0187748003335042,5,1
2,29590.0340417801,31063.266198731675,791.0923611126416,6.587290428140252,0.1507817060158458,1.1139791991427803,2.278340385959509,0.0227351228690489,5,1
1,20304.342616771813,21235.10287287444,772.0590276263504,6.064862090021122,0.119849217012657,0.8219046562170398,5.828580020539436,0.0143638348185469,2,1
1,23310.248705495407,24359.65862550972,569.6091718414243,6.572823649943327,0.1272579970169748,0.3406130813249542,3.0347444573099205,0.0161945978047723,5,1
2,33633.42762888426,35717.458019133905,559.8334568851444,7.101029751870747,0.1793350619148502,-0.1229471088698362,0.2490145560996,0.0321610644320031,2,1
1,24849.153599257326,26033.642128375584,749.9662520020053,6.3425174041499215,0.1352005688484699,0.0192241351758598,2.7047792697762514,0.0182791938169498,2,1
1,24766.48807065945,26114.04213142124,670.6678769739507,6.487672910572643,0.1442067954684811,0.4370283202331195,2.014795159739704,0.0207955998592883,5,1
2,26766.28400908334,27983.64018390404,885.4845560230638,6.323832272374405,0.137063365848137,0.3082880799043735,2.140868673805077,0.0187863662576202,5,1
1,14912.899776672362,17104.414615005946,848.3337707502938,6.524530172886236,0.1839018271855183,2.0006784084649256,3.754241384110282,0.0338198820421722,5,1
1,24626.82583247445,25749.92282471881,735.0402389677502,6.3788464604270585,0.1316501198008725,0.1130670051172846,3.554783441413633,0.017331754043584,2,1
2,19412.749176091533,20624.76901893857,648.5487452262782,6.506288551129599,0.1367626461296529,0.8420774370373145,3.4681791480956603,0.0187040213763846,5,1
1,17555.880896850675,18733.44663512222,736.6817113991269,6.099220130598308,0.1348050877867282,1.0443135048224494,4.300212191689248,0.0181724116931874,5,1
