RPeakCount,SpectralEnergy,TotalPSD,WaveletEnergy,ShannonEntropy,SignalSTD,Skewness,Kurtosis,Variance,BeatType,RhythmClass
1,2839.06170171077,3845.449289819989,673.4205891399749,5.086129665022264,0.124622138963338,5.1742755765987765,29.06039756318525,0.0155306775197975,0,Unknown
1,11660.71939553113,14072.26660508204,1282.216461391086,6.079444086902258,0.192912957277556,1.6602480659550038,3.287643048442056,0.0372154090855721,9,Unknown
1,2448.396395267844,3646.308396518444,784.2155291868912,5.097122736919718,0.1359643235166612,4.644705463229584,23.65828131399241,0.0184862972693433,0,Unknown
1,3063.475149411244,4397.76097390786,908.1013905859694,5.313605339663743,0.143495730088544,4.145452419064255,18.476617662562766,0.0205910245536442,0,Unknown
1,13162.237293115775,15576.750120937695,764.530580073826,5.904920385184557,0.1930317272370412,1.5900101904666852,3.6910468333477473,0.0372612477201154,9,Unknown
1,2492.4214151428155,3656.631432932813,771.7637106540274,5.121216530562188,0.134038502702136,4.755592293719804,24.53625416379548,0.0179663202066305,0,Unknown
1,3902.53156318621,4834.2343967924135,642.5893407479575,5.232350669322801,0.1199088852739184,5.007373078432965,27.94294948929674,0.0143781407676337,0,Unknown
1,6024.702007958761,8360.878517019775,1559.857581167994,5.72716298735626,0.1898740269676332,2.740251308947624,6.682955089645986,0.0360521461169055,0,Unknown
1,2754.515269024526,3806.99472937048,680.5033007748951,5.04522867718607,0.1274444251548926,5.044852857057084,27.44862943549997,0.016242081503061,0,Unknown
1,4218.9462452137695,5245.386166058516,697.1571971748335,5.231359050140485,0.1258575520360905,4.807338131199196,25.316369281547946,0.0158401234045172,0,Unknown
1,2337.127864137557,3565.733989827057,764.5261343619625,5.04978144447891,0.1376960120413886,4.599938724017123,23.280712527187227,0.0189601917321022,0,Unknown
1,4836.996231519905,5903.880768805486,766.1854430416747,5.377016903196417,0.1283144427804952,4.3037303142725385,21.40858694782464,0.0164645962260689,0,Unknown
1,2193.7424729734503,3375.627751541463,777.2331083892543,5.081745086129411,0.1350521096318518,4.890060390922456,25.45021406053201,0.0182390723160137,0,Unknown
1,3097.0844177684858,4123.167787420713,667.574952953698,5.162091817309346,0.1258365615382266,5.121474947184828,28.206764896522674,0.0158348402197638,0,Unknown
1,3067.0513463026014,4107.06611448487,688.7233209907376,5.209819010577698,0.126687190802599,4.964160745674732,26.76197191082177,0.0160496443134541,0,Unknown
1,5030.211339330514,6035.145633626523,723.8771624976758,5.450527413164189,0.1245322572194394,4.442767557362184,22.728657722827435,0.0155082830881686,0,Unknown
1,4106.630792122336,5630.05960633791,1057.7869789325898,5.644068651820141,0.1533295097137121,3.441844245351086,12.825646702541183,0.0235099385490473,0,Unknown
1,4639.05826739991,5718.972659557629,708.4913182572493,5.149923059733941,0.1290944508697881,4.553969176503996,22.585504768204988,0.0166653772453721,0,Unknown
1,3239.337788057457,4262.266080995792,663.9325861342921,5.195291594748655,0.1256422120568419,4.845901454877699,26.448314054216635,0.0157859654505364,0,Unknown
1,6480.761027678403,8933.248360261572,1641.8220136796128,5.805398700066494,0.1945431449665298,2.653521101827,6.373607282960117,0.0378470352534682,0,Unknown
1,11221.946697932615,13394.53770685024,976.6566738767012,5.929944348792993,0.1831055655127149,1.890429435255233,5.138375417098189,0.0335276481217311,9,Unknown
1,2188.7981537253568,3269.657264000847,717.4442413809563,5.085220435354216,0.1291507837895162,5.087776200306265,27.97458614146348,0.0166799249534463,0,Unknown
1,3081.364309244835,4043.201667713574,639.8428540387196,5.126437266125604,0.1218332687603216,5.206358757510879,29.272465779794985,0.0148433453768247,0,Unknown
2,6985.164537994731,8986.81713705842,1340.7061384297176,5.549361968727865,0.1757589895316234,2.953052344201167,8.163034757727125,0.0308912224011773,0,Unknown
1,13148.17501208474,15412.55482533414,977.4849580407572,6.0296183449258365,0.1869340694005835,1.5369541755248606,3.99098310769135,0.0349443463026621,9,Unknown
1,3153.368568857745,4233.7976082035975,694.0665730851704,5.081669662471846,0.1291250864110938,4.835262179281935,25.499200770135403,0.0166732879406724,0,Unknown
1,5091.984106394303,6081.74984825665,665.2298335906556,5.268948039797023,0.1235887621748393,4.677525368099429,24.62502079755971,0.015274182135909,0,Unknown
1,4569.952356165743,5568.199818787853,731.7014538691836,5.354013515053097,0.1241175368516852,4.710724884115144,24.999907155517807,0.0154051629541294,0,Unknown
1,3717.891095718978,4747.218251536915,726.8023445191686,5.297732341255902,0.126034781430075,4.880808904615168,26.123830409551765,0.0158847661301267,0,Unknown
1,2256.0780239608725,3458.166124395143,803.6009542831276,5.065773053145566,0.1362012680371186,4.791442702726924,24.53553173793064,0.018550785414919,0,Unknown
1,4248.745912638728,5274.971477530021,736.5877736276564,5.3344390554602015,0.125844933104555,4.6381876809351965,24.355080652961107,0.0158369471880899,0,Unknown
1,3890.854727311091,5009.097877070404,826.2856577563698,5.359713316621068,0.1313655231097265,4.568465364359373,23.01118783848532,0.0172569006618921,0,Unknown
1,3113.195895845044,4189.272717163777,719.1682153222811,5.097774829757256,0.1288649314236589,4.898077980567845,25.787655223494863,0.0166061705508243,0,Unknown
1,3943.78788945098,4972.32374161388,730.603904904064,5.2503136579362,0.1259864738116955,4.879889017354356,25.73977068062613,0.015872591583505,0,Unknown
2,5729.839214134809,7841.3972404353535,1462.772339068336,5.628290975720251,0.1805167406226658,2.9928193380354777,8.368995720358042,0.0325862936450308,0,Unknown
1,2787.6377122181543,3881.518891072357,707.8873447122539,5.060486914163159,0.1299265052555506,4.867824821872503,25.986319034424127,0.0168808967679206,0,Unknown
1,3023.644364164544,4139.268016234982,821.2909140115413,5.2305591927342725,0.1312116128338964,4.65889508141701,24.478803471886152,0.0172164873424723,0,Unknown
2,4877.252040092773,7606.5444488077,1744.1193660856693,5.5989530044800535,0.2052291097721128,2.8325735663588336,7.050445290613499,0.0421189874978539,0,Unknown
1,4459.116459390487,5544.432920200897,701.5014457540636,5.115112411970952,0.1294168647755146,4.594132048477993,23.50924294364204,0.0167487248883238,0,Unknown
1,4689.019109298903,5625.363965094293,641.8559931308284,5.159837407933888,0.1202084720347438,5.028212223295744,27.564807690325736,0.0144500767489277,0,Unknown
1,3532.530038801271,4527.573142754538,671.7303558678154,5.145044787183706,0.123918230738939,5.012833464249483,27.335046812761,0.0153557279094689,0,Unknown
2,5906.180091220936,7557.4601508672995,1143.35742520732,5.575778105063438,0.1596358414029054,3.3832014179309104,11.29826026617565,0.0254836018604135,0,Unknown
1,4102.362599893704,5102.495211099285,659.5974422466495,5.166967231656567,0.1242344178484279,4.9174095706791245,26.362441676333063,0.0154341905781377,0,Unknown
1,6101.128448239085,6997.225183417472,630.5786770887919,5.308437298805362,0.1175957224346816,4.84398728385143,26.22970580498017,0.0138287539349346,0,Unknown
1,4923.747255207575,5962.477636242392,715.5581288082709,5.2573495855320544,0.1266089358314091,4.65920905254786,23.93773990353312,0.0160298226323618,0,Unknown
1,4127.543636794119,5135.516547007357,695.328594620126,5.191936748612214,0.1247214337585606,4.933226334490989,26.18827660725632,0.015555436038791,0,Unknown
2,7025.466316368467,9002.737602047515,1407.260836265017,5.736086082403602,0.1746811836999892,2.7611332797101498,7.087213946409772,0.0305135159388293,0,Unknown
1,11785.781530733804,13868.862421728169,889.9006066895535,5.899344794295379,0.1792941066277998,1.830788393657663,5.092256652912052,0.0321463766714608,9,Unknown
1,3741.763117003693,4694.265693998766,617.7655815067801,5.132832269801836,0.1212401684603648,4.89950551420955,26.96506021149744,0.0146991784482976,0,Unknown
1,3613.567295495919,4575.116654072223,673.0762038727095,5.185390954011647,0.1218143350950996,5.137932383756473,28.331875537499734,0.0148387322346612,0,Unknown
1,4556.226104581037,5433.799801553318,588.5977199307155,5.18572769200068,0.1163735551992845,5.112265503696705,28.96356407397011,0.0135428043497209,0,Unknown
1,2555.52282420612,3720.909998582282,759.8841190442997,5.066308786480725,0.1341058736911748,4.7923386302389845,24.838790053774208,0.0179843853584733,0,Unknown
1,2352.545112923342,3476.961067334034,765.6859633528106,5.120115333115059,0.1317274969912145,4.975133616427688,26.52161005765608,0.0173521334635704,0,Unknown
1,4751.457408937693,5602.609756265578,559.1690199546543,5.268698065121173,0.1146090214507527,5.167770890256193,29.727099767986232,0.0131352277978991,0,Unknown
1,3698.2002960998975,4627.287894784468,616.3629869982014,5.180522823139938,0.1197404715797282,5.092282251351312,28.59330549711272,0.0143377805341356,0,Unknown
1,3143.375298290748,4137.771999911574,663.3603520541444,5.175134908531855,0.1238783615862962,5.122215882283732,28.48577473832444,0.0153458484693051,0,Unknown
1,4487.170419514393,5493.6211669019,740.2053241921271,5.287745767881503,0.1246269792844523,4.826293422397784,25.428431121273675,0.0155318839655673,0,Unknown
1,2914.9561359738705,4018.690272542468,757.4697079849107,5.11779102504785,0.1305110562009009,4.985896485102338,26.50500824828011,0.0170331357906747,0,Unknown
1,3224.943532322716,4303.282682695503,762.4780458059349,5.213613672231382,0.1290001881387533,4.87966520630478,25.554200628457107,0.0166410485398337,0,Unknown
1,13946.267845655952,16154.56868539352,886.7702965606867,6.151904192662776,0.1846042976743918,1.5863296579153627,3.851915447087008,0.0340787467198554,9,Unknown
1,3071.943621994132,4103.045892604853,648.8152742104559,5.092416007415216,0.1261430925940617,4.895298029065272,26.49139661662347,0.015912079809194,0,Unknown
1,4949.953593084609,5787.710463178974,539.4018858410382,5.209040107305775,0.1137028883930327,5.1359841338376695,29.727593653529823,0.0129283468289184,0,Unknown
1,9193.29892181861,11443.05330557077,1580.6977951700055,5.897192231303525,0.1863289387472347,2.6459820242564525,6.331711898409285,0.0347184734146707,0,Unknown
1,2781.9375292471086,3837.5317641379775,676.8912181655958,5.088472828733493,0.1276329622290424,4.94724937228189,26.674105889223103,0.0162901730473601,0,Unknown
1,4636.338561772911,5608.429255785724,675.3707657093858,5.191578780819798,0.1224810276514126,4.881941387641088,26.269251395633784,0.015001602134546,0,Unknown
1,3060.804924019491,4115.390979468185,700.7278822447665,5.066775532646121,0.1275716897759034,5.00975219810594,26.78920121589864,0.0162745360322793,0,Unknown
1,4159.52039374912,5088.180517455981,618.8411113222585,5.17984559392728,0.1197134207576077,5.040293703348275,28.075745674678977,0.014331303109488,0,Unknown
1,3250.9437804221857,4211.140525140229,670.169752843728,5.256449286315396,0.1217289565048975,5.10069865675654,28.363755112675136,0.0148179388517712,0,Unknown
1,6406.630653654751,8537.01435066411,1506.9758642216927,5.774301609736492,0.181318217649357,2.7717738557697764,7.07001256478226,0.0328762960515396,0,Unknown
1,2763.188866456475,3860.343445181247,719.7773619512116,5.066868979900464,0.1301207373760741,4.942313236332026,26.40993907596193,0.0169314062952932,0,Unknown
1,4859.438252676222,5856.297218855715,706.7491169011865,5.251126906282515,0.1240308020415176,4.771340097740399,25.13441375237538,0.0153836398550621,0,Unknown
1,2600.218927065404,3629.0250829183374,693.4462316828879,5.085713804984383,0.1260031514236323,5.070573128158886,27.75088304817996,0.0158767941686868,0,Unknown
1,2797.3141223235675,3830.997476429047,697.2403274857894,5.095205449404884,0.126301167525363,5.084490062134306,27.74345977214376,0.0159519849182698,0,Unknown
1,3231.589821425778,4216.8436275189815,652.3451448564203,5.192276316255999,0.1233069438018128,5.083201695100462,27.962005910553174,0.0152046023897434,0,Unknown
1,4351.066800704123,5266.953040076737,644.3182621611509,5.3472643417731405,0.1188872513536222,4.890585214000732,27.136622231018297,0.0141341785344193,0,Unknown
1,4503.953826871115,5551.405398085026,770.6262540462283,5.390441857929496,0.1271399689731917,4.545556059538715,23.348658998714946,0.0161645717105041,0,Unknown
1,3223.7135573669807,4272.577457177152,745.5608138015191,5.270204986381216,0.1272254867875875,4.874678359202093,26.235311002107025,0.0161863244883386,0,Unknown
1,3509.103752261254,5132.68502419172,1047.9324040886886,5.477814259194274,0.158290530576229,3.505448271350456,12.72316103173049,0.025055892070104,0,Unknown
1,12906.830098293362,15315.477356354391,967.1356524628342,6.101332918554927,0.1927967668738908,1.6547774517078333,3.984936996906102,0.0371705933170254,9,Unknown
1,2686.099225026001,3892.351798744068,801.9806870028218,5.057294534785416,0.1364371214246009,4.73505861521063,24.156713943337607,0.0186150881026312,0,Unknown
1,6460.583246505237,8504.880757479446,1370.8257738921172,5.71453881348536,0.1776172711521313,2.7730316070336767,7.098536802150441,0.0315478950115297,0,Unknown
1,6188.880101369698,7031.34954065,498.685085840499,5.220529306319636,0.1140241675551811,4.620514450723525,26.03034757441051,0.013001510786652,0,Unknown
1,3864.780032341037,4796.243993793228,629.0583624886011,5.146666452382508,0.1198939622565168,5.128898651344479,28.98004644935737,0.014374562185567,0,Unknown
2,5898.38772452823,8234.87488912217,1593.2081611297808,5.708655436426929,0.189886745239044,2.7333720098812946,6.664550736495176,0.0360569760174776,0,Unknown
1,11397.842284906928,13583.94672827941,805.8626381839973,5.72008350586016,0.1836748978777694,1.9550186876487623,5.163447168889535,0.033736468110409,9,Unknown
1,2894.290793125187,3980.9722422056248,707.9045014883848,5.086814013286228,0.1294997162172158,4.8457334733851605,25.5949471914436,0.0167701765003394,0,Unknown
1,4734.841465740527,5645.816278334623,637.4486823124846,5.284354980013671,0.1185688367642818,5.016934393082029,27.856068293793943,0.0140585690516349,0,Unknown
1,7237.880362449171,9350.95431696239,1341.4364519097976,5.832878363910573,0.1805803629780864,2.711657139250717,6.8215635533786845,0.0326092674932974,0,Unknown
1,10210.971776992848,12177.04096590112,1137.1905151600165,5.019874640800162,0.1741865249889259,2.286175228315389,7.111344054720108,0.0303409454877177,9,Unknown
1,2711.631145597703,3920.180039226814,775.1658429094607,5.043688710059968,0.1365672866805448,4.556536700579422,22.827157874614244,0.0186506237912861,0,Unknown
1,4232.581675909637,5281.624670142756,690.0224336301414,5.188877207070192,0.1272357524711179,4.412262479936272,22.60622496801572,0.0161889367068915,0,Unknown
1,3208.4149753440743,4291.269860782858,739.4287659735469,5.137056921671812,0.1292705397413752,4.907440045304686,25.974635752347726,0.0167108724450264,0,Unknown
2,4979.434475057728,7145.751465478528,1465.4257346284717,5.61088892523976,0.1828428005757574,2.931740569404542,7.815406227469044,0.0334314897223862,0,Unknown
1,4342.615448913835,5365.628921426129,654.7676399997578,5.148174755495596,0.1256474330087089,4.92589853161066,26.11942555004112,0.015787277421678,0,Unknown
1,5205.753902001156,6047.123104614314,553.3518487668265,5.27788970646312,0.1139485452249737,5.1117638417257805,29.36869052889065,0.0129842709588878,0,Unknown
1,3758.6109432235535,4808.871191796504,693.9187665763195,5.1537234386139055,0.1273100566574807,4.957230522572441,26.2448048434339,0.0162078505261309,0,Unknown
1,3168.4942754178887,4327.835704989087,750.9543858361169,5.160018602960632,0.1337582673249835,4.633588212661721,23.48357397025683,0.0178912740777817,0,Unknown
1,6768.075441683082,7692.952002013762,639.237956690037,5.42783993473234,0.119469310808381,4.410977781806549,22.99254345825303,0.0142729162250295,0,Unknown
1,3650.0508518751503,4785.000873438386,742.9380394111092,5.219319460648265,0.1323444841294766,4.524681699754435,22.655999492671512,0.0175150624794972,0,Unknown
2,6773.541850222985,8632.697990440269,1379.5671845122345,5.760826884362049,0.1693856275324385,2.9039784035193463,8.313273334639133,0.028691490814558,0,Unknown
1,12792.88974390861,15008.775766872062,885.4974244029459,6.020897797679707,0.1849225711249978,1.6635548986306266,4.201168588834388,0.0341963573114798,9,Unknown
1,2084.665267990823,3263.775204501027,777.2680169409962,5.091554385825285,0.1348937873807528,4.753242315021321,24.66430134516964,0.0181963338739237,0,Unknown
2,6895.335137904682,9552.943183903471,1836.3325489305607,5.790882157499038,0.2025182441901681,2.515743466305945,5.654686200116503,0.0410136392298685,0,Unknown
1,2948.318748684583,4062.846307602443,754.5651309617105,5.115478352998104,0.1311469140086482,4.934926098904663,26.03097941287726,0.0171995130539917,0,Unknown
1,4912.174785861286,5919.213275462452,726.4653111900906,5.326218285086744,0.1246624141048374,4.527267902229366,23.228748952108138,0.0155407174904459,0,Unknown
1,6787.307677368239,8712.178762458612,1365.083430256373,5.824354911955593,0.1723523139792839,2.780814014195093,7.426790003182772,0.0297053201340136,0,Unknown
1,2070.5643429318866,3227.560766974834,749.6803845828273,5.038325437032662,0.1336224461587448,4.9299444858270185,26.656291224824034,0.0178549581174466,0,Unknown
1,3261.109317622376,4303.956854943624,742.6243042695833,5.307598248569356,0.1268597137725656,4.664213907995372,24.83446597970262,0.0160933869784572,0,Unknown
1,2245.5179890819336,3574.0572894929405,847.451374930386,5.0854289454461545,0.1431857238471933,4.412139900810039,21.38745617587003,0.0205021515136447,0,Unknown
1,3935.665836331184,5003.980734800303,738.3854433778349,5.286070610050135,0.1283991476129943,4.521496221189035,23.243118451740845,0.0164863411077435,0,Unknown
1,3739.252861985576,4901.454604524437,847.1946251277818,5.478127645855077,0.1339225542933535,4.304675246923314,20.86134362077459,0.0179352505484562,0,Unknown
1,15786.703689966384,18121.921439983664,900.2454004952149,6.220413595342457,0.1898349640218277,1.2374581771906206,2.9617474508856,0.0360373135651686,9,Unknown
1,2162.2706113680097,3363.5064732170854,783.6166594905719,5.0986394070657415,0.1361533873744167,4.731670248548636,24.54937833639615,0.0185377448935279,0,Unknown
1,4368.7315338598855,5343.450481256371,637.097646068135,5.307397116267047,0.1226457733459473,4.528943379765516,24.27569570133824,0.0150419857196254,0,Unknown
1,12049.57567531431,14500.111226688085,1311.4955081655387,6.064716398100957,0.1944657750510692,1.6528753872021482,3.279724549776862,0.037816937666213,9,Unknown
