RPeakCount,SpectralEnergy,TotalPSD,WaveletEnergy,ShannonEntropy,SignalSTD,Skewness,Kurtosis,Variance,BeatType,RhythmClass
2,3001.4029920373287,2860.014801861203,1632.5337291828528,5.6057421380515695,0.2467104300634205,1.8879340405144616,2.2647396923855743,0.0608660363020779,11,0
1,13459.549459023596,14600.528521485465,395.0954514780823,5.753027782850871,0.132694666863666,0.9397296521616436,6.849565675392306,0.0176078746140593,0,0
2,12175.14183352374,14825.343189074152,1606.777854243228,6.094949141488517,0.2022329575920046,1.4302827579313562,1.929260418619948,0.0408981691364095,11,0
1,3103.623705987884,4229.773269683639,612.8395292482364,5.472648579799488,0.1318307242485606,3.45599307687062,16.75706205587165,0.0173793398559,0,0
1,12141.140322312682,15245.92072366754,1133.193148848087,6.241738705496186,0.2188910247928911,1.5020846228156068,2.2097777306913,0.047913280734882,9,0
1,3774.469764061816,4752.887117443631,670.5679062057606,5.473073844811747,0.1228782908727909,4.220158449949272,22.04025372526876,0.0150990743678182,0,0
2,16503.736748103107,20965.187645453407,2299.4173568122155,5.879338277863206,0.2623935738161101,1.2884483784382934,0.8301911903554755,0.0688503875799904,9,0
1,2434.008036452884,3584.9876812239377,696.2133924557403,5.611277843190448,0.1332763377371457,3.986854864010697,19.30048631495137,0.0177625822006257,0,0
1,15294.69643611132,18888.38537916694,1975.8590399194848,5.9983668634927065,0.2354977548936054,1.2106100758540213,0.8994280702886672,0.0554591925599286,9,0
1,3488.795372676212,4514.6141918931,643.7347641733511,5.420092338886464,0.125819485824664,4.045405605561339,20.67463430018377,0.0158305430131828,0,0
2,12710.23173576109,16098.877323050232,1549.460298946398,5.879920375203135,0.2286794581161201,1.4201450032498777,1.5830855497309484,0.0522942945642823,9,0
2,12330.053938878254,14986.702923659082,1642.4631981747502,5.842249751371676,0.2024794837918032,1.4131162984172243,1.9033647153304027,0.0409979413565951,11,0
1,14716.016331720191,15630.59092898011,368.0193271890956,5.723635904064928,0.1188019200814414,1.2531726959895546,9.936884823562965,0.0141138962150372,0,0
2,15255.92880404189,18274.04655436777,1717.517217024526,5.64086844238397,0.2158170262552795,1.4652105429751745,2.128463209485499,0.046576988821672,11,0
1,12930.569915146956,14235.147051031934,434.6883023767455,5.997378802870915,0.1418886457258749,0.6866629472205974,4.860037251880875,0.0201323877859228,0,0
1,14023.081027138962,17079.41831740758,1718.672117589915,6.145257272736951,0.2171767165773842,1.2478653728604094,1.1546252913584265,0.0471657262233334,11,0
1,2071.445197777788,3105.434834812,683.1863856431669,5.210500184129967,0.1263196928358585,4.989834775165061,28.26960625060658,0.0159566647981456,0,0
1,12754.073117408989,16033.23132333732,1271.2550045458927,6.058726496760782,0.2249549342220131,1.5237775026911904,2.069853500037812,0.0506047224308302,9,0
2,8296.412381873453,10667.460072559476,1617.5036879373758,6.08558222703073,0.1912868850074573,2.35000873689664,4.907461115500142,0.0365906723758562,11,0
1,11148.367789919115,12247.908821518427,583.9302770348804,6.146161602428391,0.1302663732567726,2.449665760672314,10.409449177641928,0.0169693280014728,0,0
1,9792.85068021123,11702.640110034015,832.1186154628075,5.637940836198666,0.1716746388238584,1.7312915451756314,4.900909578512287,0.0294721816153022,11,0
2,5448.909723957166,6964.879858099126,1072.8505985763943,6.291713185127363,0.1529529671493584,3.330811301005784,12.775085916670646,0.0233946101597927,0,0
2,12342.967440772713,14927.553379669393,1199.790822253036,5.399631325496364,0.1997167769052813,1.8114237993761173,3.5437212935632125,0.0398867909774339,0,0
1,18572.963850897224,20121.130673239903,416.2393022180032,6.144735715324009,0.1545689258855985,-0.1905944826682851,2.702074865987944,0.0238915528494276,0,0
2,8522.751628931841,11007.044838464635,1593.7902490435972,5.799531353053558,0.1958008340273794,1.916060071200512,4.114155246648618,0.0383379666058174,0,0
2,11703.887034613645,13029.009023982526,535.5536629262248,6.113899746207816,0.1430016302229029,1.4560583255226196,6.080232022079743,0.0204494662464078,0,0
2,3554.704031977406,4938.332962345899,907.7758571057273,6.198357823843363,0.1461242694448944,3.573147606425505,14.847974963152224,0.0213523021208041,0,0
2,16361.580064417798,19032.52410345834,1253.7076453936902,5.909179125871203,0.2030228404242473,1.2586690780324452,2.115746927116392,0.0412182737339294,9,0
1,6495.8744191024425,7453.253730636771,479.3797696285251,5.654886132327526,0.1215504486109894,2.745451931694868,14.502838097044544,0.0147745115575327,0,0
2,14527.567106550325,17006.74945648784,1351.1385982340098,5.93263921627303,0.1955990589453664,1.7080703383404998,3.8936733815191698,0.0382589918603129,9,0
2,4140.717121775972,5584.405492871652,885.4076391611433,6.104762178425499,0.1492626984233841,3.701670029257635,15.652549168378425,0.0222793531406301,0,0
2,6038.490067686512,7986.306941763095,1101.3189099215383,5.668530333153709,0.1733750393861304,2.662828971489904,6.826620448266739,0.0300589042821422,0,0
2,11242.909336831146,12970.43565130127,718.6893386752183,5.927811011341698,0.1632769386155298,1.296219275615445,4.101256726711905,0.0266593586836594,0,0
2,4501.641806509237,6239.74394608759,1135.7411915463442,5.748134677131208,0.1637763428489219,2.6554469441846003,7.770950359242338,0.0268226904769676,0,0
1,13283.2681064988,14668.809588432774,416.5472223396963,6.048080374507332,0.1462254003067404,0.6270659281296525,4.040674790723012,0.0213818676948664,0,0
2,4785.31629637067,6341.213073832654,995.0071902153452,6.23477437752538,0.1549541439068738,3.3462383036088337,13.136085906416852,0.0240107867139121,0,0
1,2796.152331952007,3764.576036652356,655.8953003733752,5.499545071438998,0.1222491109504446,4.908464383059672,28.23624596299857,0.0149448451281741,0,0
